0 0 10 37.5877 13.6808
0.0425967 1.60111 10.5739 37.5877 13.2629
0.0851933 3.20222 11.1299 37.5877 12.8451
0.12779 4.80333 11.6682 37.5877 12.4272
0.170387 6.40444 12.1886 37.5877 12.0093
0.212983 8.00555 12.6913 37.5877 11.5914
0.25558 9.60667 13.1761 37.5877 11.1736
0.298177 11.2078 13.6432 37.5877 10.7557
0.340773 12.8089 14.0925 37.5877 10.3378
0.38337 14.41 14.5239 37.5877 9.91995
0.425967 16.0111 14.9376 37.5877 9.50207
0.468563 17.6122 15.3334 37.5877 9.0842
0.51116 19.2133 15.7115 37.5877 8.66633
0.553757 20.8144 16.0717 37.5877 8.24845
0.596353 22.4156 16.4142 37.5877 7.83058
0.63895 24.0167 16.7388 37.5877 7.41271
0.681547 25.6178 17.0457 37.5877 6.99483
0.724143 27.2189 17.3348 37.5877 6.57696
0.76674 28.82 17.606 37.5877 6.15909
0.809337 30.4211 17.8595 37.5877 5.74121
0.851933 32.0222 18.0951 37.5877 5.32334
0.89453 33.6233 18.313 37.5877 4.90547
0.937127 35.2244 18.513 37.5877 4.48759
0.979723 36.8256 18.6953 37.5877 4.06972
1.02232 38.4267 18.8598 37.5877 3.65185
1.06492 40.0278 19.0064 37.5877 3.23397
1.10751 41.6289 19.1353 37.5877 2.8161
1.15011 43.23 19.2463 37.5877 2.39823
1.19271 44.8311 19.3396 37.5877 1.98035
1.2353 46.4322 19.415 37.5877 1.56248
1.2779 48.0333 19.4727 37.5877 1.14461
1.3205 49.6344 19.5126 37.5877 0.726733
1.36309 51.2355 19.5346 37.5877 0.30886
1.40569 52.8367 19.5389 37.5877 -0.109013
1.44829 54.4378 19.5253 37.5877 -0.526886
1.49088 56.0389 19.494 37.5877 -0.94476
1.53348 57.64 19.4448 37.5877 -1.36263
1.57608 59.2411 19.3779 37.5877 -1.78051
1.61867 60.8422 19.2931 37.5877 -2.19838
1.66127 62.4433 19.1906 37.5877 -2.61625
1.70387 64.0444 19.0703 37.5877 -3.03413
1.74646 65.6455 18.9321 37.5877 -3.452
1.78906 67.2467 18.7762 37.5877 -3.86987
1.83166 68.8478 18.6024 37.5877 -4.28775
1.87425 70.4489 18.4109 37.5877 -4.70562
1.91685 72.05 18.2015 37.5877 -5.12349
1.95945 73.6511 17.9744 37.5877 -5.54137
2.00204 75.2522 17.7295 37.5877 -5.95924
2.04464 76.8533 17.4667 37.5877 -6.37711
2.08724 78.4544 17.1862 37.5877 -6.79499
2.12983 80.0555 16.8878 37.5877 -7.21286
2.17243 81.6567 16.5717 37.5877 -7.63073
2.21503 83.2578 16.2377 37.5877 -8.04861
2.25762 84.8589 15.886 37.5877 -8.46648
2.30022 86.46 15.5164 37.5877 -8.88435
2.34282 88.0611 15.1291 37.5877 -9.30223
2.38541 89.6622 14.724 37.5877 -9.7201
2.42801 91.2633 14.301 37.5877 -10.138
2.47061 92.8644 13.8603 37.5877 -10.5558
2.5132 94.4655 13.4017 37.5877 -10.9737
2.5558 96.0667 12.9254 37.5877 -11.3916
2.5984 97.6678 12.4312 37.5877 -11.8095
2.64099 99.2689 11.9193 37.5877 -12.2273
2.68359 100.87 11.3896 37.5877 -12.6452
2.72619 102.471 10.842 37.5877 -13.0631
2.76878 104.072 10.2767 37.5877 -13.481
2.81138 105.673 9.69352 37.5877 -13.8988
2.85398 107.274 9.09258 37.5877 -14.3167
2.89657 108.876 8.47383 37.5877 -14.7346
2.93917 110.477 7.83729 37.5877 -15.1525
2.98177 112.078 7.18295 37.5877 -15.5703
3.02436 113.679 6.5108 37.5877 -15.9882
3.06696 115.28 5.82086 37.5877 -16.4061
