0 4.00148
0.0666667 4.27734
0.133333 4.57222
0.2 4.88742
0.266667 5.22436
0.333333 5.58452
0.4 5.96951
0.466667 6.38104
0.533333 6.82095
0.6 7.29118
0.666667 7.79382
0.733333 8.33112
0.8 8.90546
0.866667 9.5194
0.933333 10.1757
1 10.8772
1.06667 11.627
1.13333 12.4286
1.2 13.2854
1.26667 14.2013
1.33333 15.1803
1.4 16.2268
1.46667 17.3455
1.53333 18.5413
1.6 19.8195
1.66667 21.1858
1.73333 22.6463
1.8 24.2076
1.86667 25.8764
1.93333 27.6603
2 29.5672
